'000505.SZ','京粮控股','sz000505','000505',505,'1992/12/21','0:00:00','农林牧渔',17.80164811,'海南省',106,0
'000506.SZ','中润资源','sz000506','000506',506,'1993/3/12','0:00:00','房地产',21.90710723,'山东省',107,0
'000507.SZ','珠海港','sz000507','000507',507,'1993/3/26','0:00:00','交通运输',41.48004766,'广东省',108,0
'000509.SZ','华塑控股','sz000509','000509',509,'1993/5/7','0:00:00','建筑材料',19.54613808,'四川省',109,0
'000510.SZ','金路集团','sz000510','000510',510,'1993/5/7','0:00:00','化工',21.35624413,'四川省',110,0
'000511.SZ','烯碳退(退市)','sz000511','000511',511,'1993/5/18','2018/7/18',NaN,6.382154201,'辽宁省',111,0
'000513.SZ','丽珠集团','sz000513','000513',513,'1993/10/28','0:00:00','医药生物',93.91048154,'广东省',112,0
'000514.SZ','渝开发','sz000514','000514',514,'1993/7/12','0:00:00','房地产',12.64230995,'重庆',113,0
'000516.SZ','国际医学','sz000516','000516',516,'1993/8/9','0:00:00','商业贸易',73.18418255,'陕西省',114,0
'000517.SZ','荣安地产','sz000517','000517',517,'1993/8/6','0:00:00','房地产',13.73966139,'浙江省',115,0
'000518.SZ','四环生物','sz000518','000518',518,'1993/9/8','0:00:00','医药生物',27.57714454,'江苏省',116,0
'000519.SZ','中兵红箭','sz000519','000519',519,'1993/10/8','0:00:00','国防军工',47.83788465,'湖南省',117,0
'000520.SZ','长航凤凰','sz000520','000520',520,'1993/10/25','0:00:00','交通运输',26.51105264,'湖北省',118,0
'000521.SZ','长虹美菱','sz000521','000521',521,'1993/10/18','0:00:00','家用电器',21.42712868,'安徽省',119,0
'000523.SZ','广州浪奇','sz000523','000523',523,'1993/11/8','0:00:00','化工',15.69090302,'广东省',120,0
'000524.SZ','岭南控股','sz000524','000524',524,'1993/11/18','0:00:00','休闲服务',10.0246706,'广东省',121,0
'000525.SZ','红太阳','sz000525','000525',525,'1993/10/28','0:00:00','化工',32.69406483,'江苏省',122,0
'000526.SZ','紫光学大','sz000526','000526',526,'1993/11/1','0:00:00','传媒',13.23756877,'福建省',123,0
'000528.SZ','柳工','sz000528','000528',528,'1993/11/18','0:00:00','机械设备',66.665767,'广西壮族自治区',124,0
'000529.SZ','广弘控股','sz000529','000529',529,'1993/11/18','0:00:00','综合',13.06751554,'广东省',125,0
'000530.SZ','大冷股份','sz000530','000530',530,'1993/12/8','0:00:00','机械设备',15.36122516,'辽宁省',126,0
'000531.SZ','穗恒运A','sz000531','000531',531,'1994/1/6','0:00:00','公用事业',15.01321123,'广东省',127,0
'000532.SZ','华金资本','sz000532','000532',532,'1994/1/3','0:00:00','电子',21.79602233,'广东省',128,0
'000533.SZ','万家乐','sz000533','000533',533,'1994/1/3','0:00:00','家用电器',15.06774452,'广东省',129,0
'000534.SZ','万泽股份','sz000534','000534',534,'1994/1/10','0:00:00','房地产',24.47942356,'广东省',130,0
'000536.SZ','华映科技','sz000536','000536',536,'1993/11/26','0:00:00','电子',29.81286004,'福建省',131,0
'000537.SZ','广宇发展','sz000537','000537',537,'1993/12/10','0:00:00','房地产',23.96384116,'天津',132,0
'000538.SZ','云南白药','sz000538','000538',538,'1993/12/15','0:00:00','医药生物',285.8693665,'云南省',133,0
'000539.SZ','粤电力A','sz000539','000539',539,'1993/11/26','0:00:00','公用事业',34.55078628,'广东省',134,0
'000540.SZ','中天金融','sz000540','000540',540,'1994/2/2','0:00:00','房地产',184.7708022,'贵州省',135,0
'000541.SZ','佛山照明','sz000541','000541',541,'1993/11/23','0:00:00','电子',34.0071895,'广东省',136,0
'000543.SZ','皖能电力','sz000543','000543',543,'1993/12/20','0:00:00','公用事业',44.72118188,'安徽省',137,0
'000544.SZ','中原环保','sz000544','000544',544,'1993/12/8','0:00:00','公用事业',16.46078441,'河南省',138,0
'000545.SZ','金浦钛业','sz000545','000545',545,'1993/12/15','0:00:00','化工',23.7067372,'吉林省',139,0
'000546.SZ','金圆股份','sz000546','000546',546,'1993/12/15','0:00:00','建筑材料',33.29855845,'吉林省',140,0
'000547.SZ','航天发展','sz000547','000547',547,'1993/11/30','0:00:00','国防军工',79.29998647,'福建省',141,0
'000548.SZ','湖南投资','sz000548','000548',548,'1993/12/20','0:00:00','交通运输',15.71209839,'湖南省',142,0
'000550.SZ','江铃汽车','sz000550','000550',550,'1993/12/1','0:00:00','汽车',17.37777273,'江西省',143,0
'000551.SZ','创元科技','sz000551','000551',551,'1994/1/6','0:00:00','机械设备',15.42967458,'江苏省',144,0
'000552.SZ','靖远煤电','sz000552','000552',552,'1994/1/6','0:00:00','采掘',31.7109991,'甘肃省',145,0
'000553.SZ','沙隆达A','sz000553','000553',553,'1993/12/3','0:00:00','化工',13.19999821,'湖北省',146,0
'000554.SZ','泰山石油','sz000554','000554',554,'1993/12/15','0:00:00','化工',19.69187931,'山东省',147,0
'000555.SZ','神州信息','sz000555','000555',555,'1994/4/8','0:00:00','计算机',36.23679308,'广东省',148,0
'000557.SZ','西部创业','sz000557','000557',557,'1994/6/17','0:00:00','交通运输',22.99979017,'宁夏回族自治区',149,0
'000558.SZ','莱茵体育','sz000558','000558',558,'1994/5/9','0:00:00','房地产',18.65200189,'浙江省',150,0
'000559.SZ','万向钱潮','sz000559','000559',559,'1994/1/10','0:00:00','汽车',69.09925054,'浙江省',151,0
'000560.SZ','我爱我家','sz000560','000560',560,'1994/2/2','0:00:00','商业贸易',52.86151085,'云南省',152,0
'000561.SZ','烽火电子','sz000561','000561',561,'1994/5/9','0:00:00','通信',15.48607192,'陕西省',153,0
'000563.SZ','陕国投A','sz000563','000563',563,'1994/1/10','0:00:00','非银金融',51.52981866,'陕西省',154,0
'000564.SZ','供销大集','sz000564','000564',564,'1994/1/10','0:00:00','商业贸易',32.60123915,'陕西省',155,0
'000565.SZ','渝三峡A','sz000565','000565',565,'1994/4/8','0:00:00','化工',12.39937375,'重庆',156,0
'000566.SZ','海南海药','sz000566','000566',566,'1994/5/25','0:00:00','医药生物',67.66934047,'海南省',157,0
'000567.SZ','海德股份','sz000567','000567',567,'1994/5/25','0:00:00','非银金融',14.43481519,'海南省',158,0
'000568.SZ','泸州老窖','sz000568','000568',568,'1994/5/9','0:00:00','食品饮料',294.4879005,'四川省',159,0
'000570.SZ','苏常柴A','sz000570','000570',570,'1994/7/1','0:00:00','机械设备',10.07816887,'江苏省',160,0
'000571.SZ','新大洲A','sz000571','000571',571,'1994/5/25','0:00:00','采掘',24.09069338,'海南省',161,0
'000572.SZ','海马汽车','sz000572','000572',572,'1994/8/8','0:00:00','汽车',27.21084001,'海南省',162,0
'000573.SZ','粤宏远A','sz000573','000573',573,'1994/8/15','0:00:00','房地产',17.69681995,'广东省',163,0
'000576.SZ','广东甘化','sz000576','000576',576,'1994/9/7','0:00:00','农林牧渔',19.0249153,'广东省',164,0
'000581.SZ','威孚高科','sz000581','000581',581,'1998/9/24','0:00:00','汽车',97.53826068,'江苏省',165,0
'000582.SZ','北部湾港','sz000582','000582',582,'1995/11/2','0:00:00','交通运输',22.08039878,'广西壮族自治区',166,0
'000584.SZ','哈工智能','sz000584','000584',584,'1995/11/28','0:00:00','机械设备',32.95013291,'江苏省',167,0
'000585.SZ','*ST东电','sz000585','000585',585,'1995/12/13','0:00:00','电气设备',11.82554527,'海南省',168,0
'000586.SZ','汇源通信','sz000586','000586',586,'1995/12/20','0:00:00','通信',11.80060385,'四川省',169,0
'000587.SZ','金洲慈航','sz000587','000587',587,'1996/4/25','0:00:00','轻工制造',25.1906646,'黑龙江省',170,0
'000589.SZ','黔轮胎A','sz000589','000589',589,'1996/3/8','0:00:00','化工',21.36371086,'贵州省',171,0
'000590.SZ','启迪古汉','sz000590','000590',590,'1996/1/19','0:00:00','医药生物',9.679923106,'湖南省',172,0
'000591.SZ','太阳能','sz000591','000591',591,'1996/2/8','0:00:00','电气设备',64.21476136,'重庆',173,0
'000592.SZ','平潭发展','sz000592','000592',592,'1996/3/27','0:00:00','农林牧渔',42.15759887,'福建省',174,0
'000593.SZ','大通燃气','sz000593','000593',593,'1996/3/12','0:00:00','公用事业',14.71570412,'四川省',175,0
'000595.SZ','宝塔实业','sz000595','000595',595,'1996/4/19','0:00:00','机械设备',11.82676846,'宁夏回族自治区',176,0
'000596.SZ','古井贡酒','sz000596','000596',596,'1996/9/27','0:00:00','食品饮料',62.60535572,'安徽省',177,0
'000597.SZ','东北制药','sz000597','000597',597,'1996/5/23','0:00:00','医药生物',33.33046797,'辽宁省',178,0
'000598.SZ','兴蓉环境','sz000598','000598',598,'1996/5/29','0:00:00','公用事业',74.87055861,'四川省',179,0
'000599.SZ','青岛双星','sz000599','000599',599,'1996/4/30','0:00:00','化工',20.09449401,'山东省',180,0
'000600.SZ','建投能源','sz000600','000600',600,'1996/6/6','0:00:00','公用事业',30.9663823,'河北省',181,0
'000601.SZ','韶能股份','sz000601','000601',601,'1996/8/30','0:00:00','公用事业',27.84569667,'广东省',182,0
'000603.SZ','盛达矿业','sz000603','000603',603,'1996/8/23','0:00:00','有色金属',24.28585485,'北京',183,0
'000605.SZ','渤海股份','sz000605','000605',605,'1996/9/13','0:00:00','公用事业',10.41727637,'北京',184,0
'000606.SZ','顺利办','sz000606','000606',606,'1996/10/4','0:00:00','计算机',34.54874311,'青海省',185,0
'000607.SZ','华媒控股','sz000607','000607',607,'1996/8/30','0:00:00','传媒',17.9696863,'浙江省',186,0
'000608.SZ','阳光股份','sz000608','000608',608,'1996/9/19','0:00:00','房地产',23.69323742,'广西壮族自治区',187,0
